smiles,z_MW,z_MolLogP,z_TPSA,z_HBD,z_HBA,z_RotB,z_Ring,is_train,S,S_prime,s_hat,b
CC(C)(O)CCc1ccccc1,-0.09082794894591804,-0.07746482649964491,-0.38442049497020303,0.9999990000010001,-0.9999990000010001,0.0,0.0,1,0.11843558331407693,0.2339397455558294,0.5697246189455657,0.0831313799276691
CC(=O)OC(C)(C)CCc1ccccc1,0.5451038448314939,0.2626653501618715,0.0,0.0,0.0,0.24999993750001562,0.0,1,-0.1471405311998302,-0.22950071365700467,0.4315816761645185,-0.08159336449225534
CCCCC(CC)COC(C)=O,0.03049785893986861,0.14646811041240465,0.0,0.0,0.0,0.7499998125000469,-0.9999990000010001,1,0.08853199744767341,0.181756846534951,0.5543119175776577,0.06491917163386224
COc1ccc(/C=C\C(=O)C(C)C)cc1,0.5146059858916244,0.24633814826886946,0.0,0.0,0.0,0.24999993750001562,0.0,1,-0.13831405189156426,-0.21409817027940306,0.43612153053603536,-0.07623982271972986
COC(=O)CCc1ccccc1,-0.09149357681960582,-0.43374344006993304,0.0,0.0,0.0,0.0,0.0,1,0.0006986526796055256,0.0284843065400902,0.508544460066641,0.010252354097004918
COC(=O)C=Cc1ccccc1,-0.12199143575947487,-0.38571524764015336,0.0,0.0,0.0,-0.24999993750001562,0.0,1,0.01321781654579765,0.05033072545365924,0.5150946294219478,0.01810805446582419
CC(C)C(=O)OCc1ccccc1,0.12070556373076047,-0.0800271246069407,0.0,0.0,0.0,0.0,0.0,1,-0.03058993236018808,-0.02611546891600577,0.4921660004658808,-0.00940003026097786
CCOC(=O)C=Cc1ccccc1,0.09020770479089187,-0.1532611798131433,0.0,0.0,0.0,0.0,0.0,1,-0.024756825080774092,-0.015936474012200958,0.49521920349760884,-0.005736780977330672
CCCC(=O)OCc1ccccc1,0.12070556373076047,0.00583965615151128,0.0,0.0,0.0,0.24999993750001562,0.0,1,-0.03029469831681183,-0.025600274238623037,0.4923205216706033,-0.009214649435596509
CC(C)CC(=O)OCc1ccccc1,0.3329047042811272,0.1524269432200695,0.0,0.0,0.0,0.24999993750001562,0.0,1,-0.08734287494840448,-0.1251515204935482,0.4625249535509737,-0.044886037846949334
O=C(/C=C\c1ccccc1)OCc1ccccc1,1.0292119717832493,0.5500598564755527,0.0,0.0,0.0,0.24999993750001562,0.9999990000010001,1,-0.40085915142349826,-0.6722493926280799,0.30859430665603,-0.219087902371842
CC(=O)OCCc1ccccc1,-0.09149357681960582,-0.43374344006993293,0.0,0.0,0.0,0.0,0.0,1,0.0006986526796055291,0.028484306540090206,0.508544460066641,0.010252354097004918
CC(C)C(=O)OCCc1ccccc1,0.3329047042811272,-0.0547020851743649,0.0,0.0,0.0,0.24999993750001562,0.0,0,-0.08335005402999326,-0.11818389554967845,0.4646041381773363,-0.04240422203946072
c1ccc(COCc2ccccc2)cc1,0.4237780369457064,0.5263437019010463,-1.0810638960694177,0.0,-0.9999990000010001,0.24999993750001562,0.9999990000010001,1,0.12428924935527513,0.2441546162838572,0.5727268848262327,0.08666195885750375
CCCC(=O)OCCc1ccccc1,0.3329047042811272,0.031164695584087604,0.0,0.0,0.0,0.49999987500003124,0.0,1,-0.08362948649969859,-0.11867151587771978,0.46445858820578373,-0.042578006038369025
O=C(/C=C/c1ccccc1)OCCc1ccccc1,1.2414111123336156,0.5753848959081289,0.0,0.0,0.0,0.49999987500003124,0.9999990000010001,0,-0.45783615283606854,-0.7716764354084241,0.28373454959615063,-0.24446054850914123
CC(=O)OCC=Cc1ccccc1,0.09020770479089187,-0.1532611798131433,0.0,0.0,0.0,0.0,0.0,1,-0.024756825080774092,-0.015936474012200958,0.49521920349760884,-0.005736780977330672
CCC(=O)OCC=Cc1ccccc1,0.30240684534125856,0.07919288801386742,0.0,0.0,0.0,0.24999993750001562,0.0,1,-0.07701102851073294,-0.1071220540019739,0.4679075634365702,-0.03845812642033886
CC(C)C(=O)OCCCc1ccccc1,0.5451038448314934,0.17775198265264583,0.0,0.0,0.0,0.49999987500003124,0.0,1,-0.14165870381288773,-0.2199347155770189,0.4343999231633441,-0.0782714984422066
CC(C)C(=O)OCCOc1ccccc1,0.5749360758976747,-0.15224817823583997,0.5845471447405229,0.0,0.9999990000010001,0.49999987500003124,0.0,1,-0.39204115845851384,-0.6568616582435033,0.31254799175964754,-0.21496424289604857
CCCC(=O)OCC=Cc1ccccc1,0.5146059858916249,0.3116469558408776,0.0,0.0,0.0,0.49999987500003124,0.0,0,-0.1435447937440788,-0.22322601451565943,0.43342978251076797,-0.07941556455536898
BrC=Cc1ccccc1,0.19357668799333386,0.31706949369585224,-1.6656110408099407,0.0,-1.9999980000020001,-0.49999987500003124,0.0,0,0.5526301079802616,0.9916257681384724,0.7667322865105469,0.2928149829587549
O=C(O)Cc1ccccc1,-0.5158918579203393,-0.718873589916701,0.6966434010992145,0.9999990000010001,-0.9999990000010001,-0.24999993750001562,0.0,1,-0.10897286188148561,-0.16289667349942888,0.4512860162282545,-0.05827251879149338
Cc1ccc(OC(=O)C(C)C)cc1,0.12070556373076047,0.021642480757439072,0.0,0.0,0.0,-0.24999993750001562,0.0,1,-0.030452657154520363,-0.02587591844110848,0.49223784812775345,-0.009313834034943697
CC(C=O)Cc1ccc(C(C)C)cc1,0.30307247321494596,0.3976925015835597,-0.5845471447405229,0.0,-0.9999990000010001,0.24999993750001562,0.0,1,0.14686285891336615,0.28354642679679054,0.5842526371378249,0.1001570005995427
CC[C@H](C)C(=O)OC,-0.8182987032615973,-0.783348160895636,0.0,0.0,0.0,-0.24999993750001562,-0.9999990000010001,0,0.2284022019734603,0.4258356935135985,0.6250415323104522,0.1469980456752701
CCOC(=O)[C@@H](C)CC,-0.6060995627112307,-0.5508940930686259,0.0,0.0,0.0,0.0,-0.9999990000010001,1,0.2148539935470942,0.40219355255480566,0.6183692524105103,0.1394476644985322
CC(C)/C=C/C(=O)O,-0.848796562201466,-0.7370480299800792,0.6966434010992145,0.9999990000010001,-0.9999990000010001,-0.24999993750001562,-0.9999990000010001,1,0.07087257460619398,0.15094047946041775,0.5451587489269631,0.05404362942413773
O=C1[N-]S(=O)(=O)c2ccccc21.[K+],0.7719165427905474,-2.7489883391600753,2.4705508251709425,0.0,0.9999990000010001,-0.7499998125000469,0.9999990000010001,0,-1.9917169514107456,-3.448356990699747,0.05,-0.42977872211941465
C=CC(C)(O)CC/C=C(\C)CC,-0.02983223106618126,0.3216577949577547,-0.38442049497020303,0.9999990000010001,-0.9999990000010001,0.49999987500003124,-0.9999990000010001,1,0.18776836187262758,0.35492809118505897,0.6048974790021538,0.12406213944510126
CCCCC/C=C/CCO,-0.42373265322704523,-0.008819072555344488,-0.38442049497020303,0.9999990000010001,-0.9999990000010001,0.7499998125000469,-0.9999990000010001,1,0.30200740162829043,0.5542795770718862,0.6604130603211267,0.18615222773736761
CCCCC/C=C\CCO,-0.42373265322704523,-0.008819072555344488,-0.38442049497020303,0.9999990000010001,-0.9999990000010001,0.7499998125000469,-0.9999990000010001,0,0.30200740162829043,0.5542795770718862,0.6604130603211267,0.18615222773736761
CCOC(=O)C(O)CC(C)C,-0.15186905054431643,-0.9317230978064934,1.2811905458397377,0.9999990000010001,0.9999990000010001,0.24999993750001562,-0.9999990000010001,1,-0.4911826463286199,-0.8298673396831251,0.269759953668144,-0.2582852516116844
CCCC/C=C/C(=O)O,-0.6365974216510998,-0.4187271813946171,0.6966434010992145,0.9999990000010001,-0.9999990000010001,0.24999993750001562,-0.9999990000010001,1,0.06440951649483079,0.1396621963040741,0.5418008629099073,0.05004449863471238
CCCCC(=O)OCc1ccccc1,0.3329047042811272,0.238293723978522,0.0,0.0,0.0,0.49999987500003124,0.0,1,-0.09232240341686646,-0.13384098778359904,0.4599337933463876,-0.04797680231062437
Cc1cccc(CC(C)(C)CO)c1,0.12137119160444824,0.0214041274451325,-0.38442049497020303,0.9999990000010001,-0.9999990000010001,0.0,0.0,1,0.06548893229776812,0.14154581809103517,0.5423619466631753,0.05071305225913572
Cc1ccc(CC=O)cc1,-0.5457240889865201,-0.466981809471088,-0.5845471447405229,0.0,-0.9999990000010001,-0.24999993750001562,0.0,1,0.3566486307653248,0.6496306080543613,0.6855845711700846,0.21300835554588174
